Datum,brand,addresse,diesle,bleifrei,lat,lon
10.04.2017,Shell,"Via Bernasconi , 6850 Mendrisio",1.53,1.45,45.86372756958008,8.974711418151855
10.04.2017,City,"Via Bernasconi 20, 6850 Mendrisio",1.53,1.45,45.866634368896484,8.977193832397461
10.04.2017,Piccadilly,"Via Stefano Franscini, 6850 Mendrisio",1.53,1.45,45.87125015258789,8.981977462768555
08.11.2015,BP,"Schlappinstr., 7252 Klosters Dorf",1.53,1.47,,
10.04.2017,BP,"Via Campagna Adorna, 6852 Genestrerio",1.53,1.46,45.85499572753906,8.96255111694336
10.04.2017,Agip,"Via Gaggiolo 26, 6855 Stabio",1.53,1.46,45.84557342529297,8.929543495178223
26.11.2020,Migrol Service,"Wehntalerstr. 387 , 8000 Zürich",1.53,1.45,,
24.09.2015,AVIA,"Mythen-Quai 353, 8038 Zürich Wollishofen",1.53,1.5,,
24.09.2015,BP,"Mythen-Quai 320, 8038 Zürich",1.53,1.5,,
17.09.2017,Tamoil,"Schulstr. 3, 4663 Aarburg",1.53,1.49,47.32937240600586,7.903928756713867
24.09.2015,Socar,"Seestrasse 562, 8000 Zürich",1.53,1.5,,
22.07.2020,Rudolf Guenthardt AG,"Seestr. 89, 8700 Küsnacht ZH",1.53,1.45,47.322715759277344,8.578268051147461
29.12.2020,Coop,"Route de Soleure 60, 2740 Moutier",1.53,1.49,,
24.09.2015,Avia,"Riedhofstr. 2 , 8804 Au ZH",1.53,1.49,47.24566650390625,8.648080825805664
17.01.2021,Wyss Tankstelle,"Talwiesenstr. 178, 8055 Zürich",1.53,1.46,47.369564056396484,8.510736465454102
20.11.2020,AVIA Shop-Tankstelle,"Harbernstrasse 1, 8112 Otelfingen",1.53,1.44,47.45852279663086,8.406874656677246
09.10.2015,Tamoil,"Route du Grand-St-Bernard, 1921 Martigny-Croix",1.53,1.51,,
09.10.2015,Tamoil,"Route du Grand-St-Bernard, 1921 Martigny-Croix",1.53,1.49,,
09.10.2015,Tamoil,"Route du Grand-St-Bernard, 1921 Martigny-Croix",1.51,1.51,,
09.10.2015,Tamoil,"Route du Grand-St-Bernard, 1921 Martigny-Croix",1.51,1.49,,
09.10.2015,Coop Pronto,"Route du Grand-St-Bernard, 1933 Sembrancher",1.53,1.51,46.07816696166992,7.138092517852783
11.04.2017,Eni,"Via Cantonale, 6934 Bioggio",1.53,1.44,,
09.10.2015,Supermarche,"Chatelard Frontiere, 1925 Le Châtelard VS",1.53,1.49,,
09.10.2015,Eni,"Route du Soleil, 1921 Martigny-Croix",1.53,1.51,46.087955474853516,7.054512023925781
10.04.2017,Eni,"Via Valletta 9, 6883 Novazzano",1.53,1.46,45.84097671508789,8.961823463439941
09.10.2015,Coop Pronto,"Rue du Levant 96, 1920 Martigny",1.53,1.51,46.09906005859375,7.082961082458496
10.04.2017,Piccadilly,"Via Canova 7, 6852 Genestrerio",1.53,1.46,45.85502624511719,8.966103553771973
24.05.2009,Avia,"Schiesserhof, 8756 Mitlödi",1.53,1.51,47.01701354980469,9.081171989440918
10.04.2017,Eni,"Via Canova, 6850 Mendrisio",1.53,1.46,,
22.07.2020,Socar Küsnacht,"Seestr. 156, 8700 Küsnacht ZH",1.53,1.45,47.31599807739258,8.57968807220459
04.03.2018,Facchi,"Via Cantonale, 6672 Gordevio",1.53,1.46,,
14.12.2020,Kehrli Jean-Pierre,"rte Allaman 106, 1170 Aubonne",1.53,1.45,,
18.08.2020,Migrol,"Seefeldquai 3, 8000 Zürich",1.53,1.44,,
22.07.2020,Shell,"Horneggstr. 3, 8000 Zürich",1.53,1.45,,
22.07.2020,Socar,"Seestr. 139, 8700 Küsnacht ZH",1.53,1.45,47.316829681396484,8.580035209655762
19.11.2020,TopCC,"Fuchsbühelstr., 9470 Buchs SG",1.53,1.47,,
01.04.2017,Simond,"avenue de Gilamont 24, 1800 Vevey",1.53,1.47,46.468204498291016,6.847616672515869
06.01.2021,Benzin Discount Suhr,"Bernstrasse West 62, 5034 Suhr",1.53,1.43,,
26.12.2020,Avia,"Bahnhofstr. 57, 9320 Arbon",1.53,1.51,47.51055145263672,9.43401050567627
17.04.2020,Shell,"Zugerstr. 82, 6330 Cham",1.53,1.44,47.18267059326172,8.472086906433105
21.12.2020,Migrol Service Herblingen ,"Stüdliackerstrasse 4 , 8207 Schaffhausen",1.53,1.35,47.720794677734375,8.66430377960205
22.07.2020,Zürichsee Automobile AG,"Seestr. 163, 8704 Herrliberg",1.529,1.439,47.28694152832031,8.607187271118164
20.06.2020,Scall,"Brüggstrasse 40, 2500 Biel/Bienne",1.525,1.469,,
10.04.2017,Avia,"Via Campagna Adorna 13, 6850 Mendrisio",1.52,1.44,45.862247467041016,8.972867012023926
17.09.2017,Ruedi Rüssel,"Aarauerstr. 14, 4656 Starrkirch-Wil",1.52,1.47,,
07.02.2021,Landi,"Dammstrasse, 4500 Solothurn",1.52,1.49,47.205257415771484,7.533397674560547
14.06.2017,Avia,"Hauptstr. 67, 4444 Rümlingen",1.52,1.47,47.420658111572266,7.84682559967041
14.06.2017,Agip,"Hauptstr. 33, 4441 Thürnen",1.52,1.47,47.45643615722656,7.828906059265137
18.11.2020,Avia,"Rheinstr. 107, 4410 Liestal",1.52,1.46,47.496612548828125,7.723327159881592
16.11.2020,Migrol Tankstelle,"Barblanstr. 30, 7000 Chur",1.52,1.44,46.86116027832031,9.513031005859375
25.11.2020,Coop,"Hausimollstrasse 3, 4622 Egerkingen",1.52,1.43,47.31809997558594,7.803857326507568
22.10.2020,Avia,"Zugerstr. 77, 6314 Unterägeri",1.52,1.43,47.140281677246094,8.57303524017334
28.11.2020,coop Pronto,"Rugenparkstr. 19, 3800 Interlaken",1.52,1.43,46.67890548706055,7.851510524749756
22.10.2020,BP,"Zugerstr. 33, 6314 Unterägeri",1.52,1.43,47.137596130371094,8.580029487609863
01.08.2019,Garage Faes AG,"Kirchenfeldstr. 6, 5727 Oberkulm",1.52,1.48,47.306095123291016,8.115367889404297
14.06.2017,Avia,"Köllikerstr. 30, 5745 Safenwil",1.52,1.47,47.321327209472656,7.9916181564331055
21.12.2020,Migrol,"Weiacherstr. 57, 8427 Rorbas",1.52,1.43,47.53052520751953,8.574528694152832
24.10.2020,Coop,"Eymattstrasse 15, 3027 Bern",1.52,1.37,46.95097732543945,7.3931050300598145
03.10.2017,Avia,"Bernstr. 39, 4665 Oftringen",1.52,1.47,47.30786895751953,7.909580230712891
14.06.2017,Vögtlin Meyer AG,"Hauptstr. , 4446 Buckten",1.52,1.47,47.41899108886719,7.846556186676025
14.06.2017,Remo Schmid AG,"Passwangstr. 45, 4226 Breitenbach",1.52,1.46,47.400856018066406,7.542454719543457
11.11.2020,Shell,"Wehntalerstrasse 4, 8157 Dielsdorf",1.52,1.43,47.48576736450195,8.45207405090332
27.11.2016,Garage Graf,"Ergolzstrasse 36 , 4460 Gelterkinden",1.52,1.5,47.46824645996094,7.862342357635498
28.06.2020,Avia,"Kantonsstr. 2, 7252 Klosters Dorf",1.52,1.43,46.88505935668945,9.874239921569824
28.06.2020,Avia,"Dalvazza, 7240 Küblis",1.52,1.43,,
22.05.2017,BP,"Mariahilfstr. 1, 1712 Tafers",1.52,1.48,46.81564712524414,7.21511173248291
29.12.2020,Tamoil,"Landstr. 187, 5430 Wettingen",1.52,1.47,47.45972442626953,8.341672897338867
20.11.2020,Avia,"Landstr. 8, 8112 Otelfingen",1.52,1.43,47.459388732910156,8.385293006896973
22.05.2017,Agrola,"Dorfschaftsstr. 2, 1712 Tafers",1.52,1.48,,
22.05.2017,Agrola,"Mostereiweg 2, 3186 Düdingen",1.52,1.48,46.84942626953125,7.188621520996094
27.07.2020,Shell,"Industriestr. 2, 3186 Düdingen",1.52,1.44,46.85409164428711,7.191097736358643
23.09.2015,AGROLA Tankstelle Fehraltorf,"Sennhüttenweg, 8320 Fehraltorf",1.52,1.5,47.387977600097656,8.752938270568848
09.10.2015,Tamoil,"Route Grand-Saint-Bernard, 1945 Liddes",1.52,1.51,,
29.12.2020,BP,"Südstrasse 1, 9463 Oberriet SG",1.52,1.47,,
30.10.2016,Coop Pronto,"Klarastrasse 12 , 9320 Arbon",1.52,1.5,47.5106201171875,9.43138313293457
30.05.2017,Tamoil,"Im Chrummenacher 8, 8308 Illnau",1.52,1.47,47.40474319458008,8.719557762145996
16.07.2015,Garage Zemp,"Artherstr. 117, 6317 Oberwil b. Zug",1.52,1.53,47.14772033691406,8.5067720413208
30.10.2016,Seegarage,"Seestrasse, 8266 Steckborn",1.52,1.45,47.66189956665039,8.97270393371582
12.11.2020,Walter Flückiger,"Roosstrasse, 8105 Regensdorf",1.52,1.44,47.432552337646484,8.468465805053711
07.11.2020,Tamoil,"Zürcherstr. 70, 7320 Sargans",1.52,1.44,47.050453186035156,9.431951522827148
15.12.2020,Bp Service Grandes Rives,"rte de Genève 58, 1028 Préverenges",1.52,1.44,,
14.10.2017,Socar Spiez,"Simmentalstr. 35, 3700 Spiez",1.52,1.48,46.683753967285156,7.664304256439209
01.05.2017,Agrola,"Bernstr. 8, 3205 Gümmenen",1.52,1.48,46.94342041015625,7.239315986633301
21.12.2020,Garage Engehof Werner GmbH,"Schaffhauserstrasse 227, 8222 Beringen",1.52,1.35,47.694435119628906,8.603215217590332
17.10.2020,Agrola Schaffhausen,"Majorenacker 17, 8207 Schaffhausen",1.52,1.48,47.717933654785156,8.662036895751953
16.11.2020,Avia,"St. Gallerstr. 124, 7320 Sargans",1.52,1.43,47.05805206298828,9.453720092773438
23.11.2020,Shell,"Hauptstr. 43, 5502 Hunzenschwil",1.52,1.43,47.386775970458984,8.113924026489258
23.12.2020,Freie Tankstelle,"Eichaustrasse 8, 9463 Oberriet SG",1.52,1.47,47.316654205322266,9.572470664978027
20.10.2015,Avia,"Hendschikerstr. 9, 5600 Lenzburg",1.515,1.465,47.39017868041992,8.183603286743164
12.11.2020,Agrola,"Köllikerstr. 17, 5745 Safenwil",1.515,1.475,47.321475982666016,7.990320205688477
14.06.2017,Avia,"Hauptstr., 4446 Buckten",1.515,1.465,,
31.07.2017,Avia,"Luzernerstr. 84, 6014 Littau",1.51,1.47,,
18.12.2020,Socar,"Altmarktstr. 110, 4410 Liestal",1.51,1.45,47.47627258300781,7.750174522399902
13.08.2020,Migrol Service,"Rheinfelsstr. 2, 7000 Chur",1.51,1.43,46.85147476196289,9.512630462646484
14.12.2020,Coop Pronto,"rue Battentin 1, 1630 Bulle",1.51,1.43,46.633140563964844,7.048610687255859
16.07.2017,Avia,"Seestr. 35, 6314 Unterägeri",1.51,1.47,47.13810348510742,8.586764335632324
14.06.2017,Ruedi Rüssel,"Bernstr. 4, 4665 Oftringen",1.51,1.46,47.311859130859375,7.913905620574951
05.08.2020,Coop,"St. Gallerstr. 52, 9400 Rorschach",1.51,1.41,47.4787483215332,9.481354713439941
14.06.2017,Ruedi Rüssel,"Breitenbachstr. 46, 4227 Büsserach",1.51,1.45,47.39509201049805,7.542030334472656
15.02.2018,Voegtlin-Meyer,"Ausserdorfstr 29, 5107 Schinznach Dorf",1.51,1.44,47.44975662231445,8.145033836364746
09.10.2020,Migrol,"Zürichstr. 7, 8185 Winkel",1.51,1.43,47.494041442871094,8.546730995178223
09.10.2020,Agrola,"Seebnerstr. 12, 8185 Winkel",1.51,1.43,47.4920539855957,8.551875114440918
28.05.2017,Pneu & Garage zur Burg,"Burgstr. 18, 3600 Thun",1.51,1.48,46.76124954223633,7.629635810852051
20.03.2017,Agip,"Dorfstr. 40, 6375 Beckenried",1.51,1.45,46.970272064208984,8.467798233032227
18.06.2020,Migrol,"Kradolfstr. 54, 8583 Sulgen",1.51,1.39,47.532569885253906,9.188508987426758
29.12.2020,Avia,"Landstr. 121, 5430 Wettingen",1.51,1.46,47.46439743041992,8.330166816711426
24.09.2015,Ruedi Rüssel,"Seestr. 323, 8804 Au ZH",1.51,1.48,47.24696350097656,8.63977336883545
29.12.2020,Tamoil,"Duensstr. 10, 3186 Düdingen",1.51,1.47,46.84455108642578,7.190675258636475
13.12.2022,Socar,"Talstr. 88, 7563 Samnaun Dorf",1.51,1.35,46.948299407958984,10.366641998291016
14.10.2020,Socar,"Seestr. 287, 8810 Horgen",1.51,1.43,47.25546646118164,8.612375259399414
13.12.2022,Migrol,"Talstr. 88, 7563 Samnaun Dorf",1.51,1.35,46.948299407958984,10.366641998291016
12.12.2020,Hess AG,"Turnierstrasse, 3124 Belpberg",1.51,1.42,,
17.02.2021,Midland,"Brühlstr. 328, 5732 Zetzwil",1.51,1.41,47.28562545776367,8.149955749511719
09.10.2015,Agip,"Route du Grand-St-Bernard, 1933 Sembrancher",1.51,1.5,46.07816696166992,7.138092517852783
14.06.2017,Avia,"Hauptstrasse, 5015 Niedererlinsbach",1.51,1.44,,
21.12.2020,Migrol,"Industriestr. 43 , 8404 Winterthur",1.51,1.43,47.498390197753906,8.762228965759277
22.12.2020,Weier Auto AG,"Rinkenbach 39, 9050 Appenzell",1.51,1.46,47.33175277709961,9.397804260253906
09.10.2016,Roland Meylan,"Route Suisse 45, 1196 Gland",1.51,1.45,46.41962814331055,6.283729076385498
17.03.2020,Avia,"Zollplatz 7, 5322 Koblenz",1.51,1.39,47.60856628417969,8.234745979309082
02.02.2021,Tancadi-Tankstelle Pino,"Stradun, 7162 Tavanasa",1.51,1.42,46.75457763671875,9.066137313842773
09.10.2016,Migrol,"Route Industrielle 14, 1860 Aigle",1.51,1.5,46.31425857543945,6.940854549407959
02.12.2020,Coop,"Badenerstrasse 812, 8048 Zürich",1.51,1.41,47.393287658691406,8.474461555480957
21.12.2020,Migrol,"Buchmoos 333 , 8311 Brütten",1.51,1.44,,
14.10.2020,Obfelder Dorfmärt,"Dorfstrasse 48, 8912 Obfelden",1.51,1.43,47.26393127441406,8.428624153137207
21.05.2020,Avia,"A. Quiquerez 14, 2800 Delémont",1.51,1.4,47.36619567871094,7.358831405639648
23.12.2020,Migrol,"Staatsstr. 178 , 9463 Oberriet SG",1.51,1.46,47.32555389404297,9.568233489990234
18.06.2020,Agrola ,"Hauptstr. 3, 9214 Kradolf-Schönenb.",1.51,1.39,47.5295295715332,9.193131446838379
26.11.2020,BP,"Zentralstr. 54 , 5610 Wohlen AG",1.51,1.41,47.3507194519043,8.272401809692383
13.11.2020,Scall,"Zugerstr. 82, 8810 Horgen",1.51,1.44,47.256080627441406,8.601258277893066
14.10.2020,Avia,"Jonenstr. 32, 8913 Ottenbach",1.509,1.429,47.286983489990234,8.401132583618164
25.10.2020,Autobahn-Center Münsingen Ost A6,"Muensingen Ost, 3110 Münsingen",1.509,1.439,,
06.04.2020,Tamoil,"Dübendorferstr. 123, 8051 Zürich",1.5,1.64,,
14.11.2020,Avia,"Schiffländestr. 3, 5000 Aarau",1.5,1.42,47.393497467041016,8.042097091674805
11.12.2020,BP Tankstelle,"Badenerstr. 16, 5442 Fislisbach",1.5,1.41,47.43715286254883,8.291834831237793
03.08.2017,Migrol,"Frutigenstrasse 49, 3600 Thun",1.5,1.48,46.747947692871094,7.626230239868164
09.09.2016,Seeblick Garage AG,"Hügsamstrasse 2, 8833 Samstagern",1.5,1.47,47.1966667175293,8.681014060974121
28.01.2021,Kreuchi,"Baslerstrasse 9, 4710 Balsthal",1.5,1.44,47.316162109375,7.702415466308594
16.07.2017,Avia,"Schäracher 2, 6232 Geuensee",1.5,1.46,47.19345474243164,8.112154960632324
16.07.2017,Shell,"Kantonsstr. 34, 6232 Geuensee",1.5,1.46,47.19865417480469,8.108717918395996
16.07.2017,Agrola,"Luzernerstr. 18, 6233 Büron",1.5,1.46,47.21115493774414,8.095860481262207
26.12.2020,Avia,"St. Gallerstr. 2, 9403 Goldach",1.5,1.48,47.47858428955078,9.47996997833252
16.07.2017,Agrola,"Grund, 6234 Triengen",1.5,1.46,47.228755950927734,8.083574295043945
10.09.2020,Eni,"Oltnerstrasse 32, 4622 Egerkingen",1.5,1.45,47.322322845458984,7.79732084274292
23.12.2020,BP,"Flughofstr. 47, 8153 Rümlang",1.5,1.45,47.452632904052734,8.53748893737793
12.12.2020,Tamoil,"Hauptstr. 44, 6315 Oberägeri",1.5,1.41,47.135986328125,8.60877513885498
13.10.2016,Shell,"Winkelriedstr. 7a, 3014 Bern",1.5,1.5,46.96511459350586,7.463878631591797
05.08.2020,Aviamat Tankstelle,"Oberstr. 137, 9000 St. Gallen",1.5,1.41,47.414276123046875,9.358019828796387
15.10.2020,Avia,"Hüttnerstr. 25, 8824 Schönenberg ZH",1.5,1.41,47.190185546875,8.645841598510742
15.10.2020,Agrola,"Hüttnerstr. 10, 8824 Schönenberg ZH",1.5,1.41,47.1917724609375,8.64480209350586
19.12.2022,Acla da Fans,"Samnaunerstrasse, 7560 Martina",1.5,1.35,,
16.11.2020,Autocenter Mels AG,"Zeughausstrasse 18, 8887 Mels",1.5,1.4,47.05536651611328,9.411065101623535
22.05.2017,Agip,"Niederried 16, 1716 Oberschrot",1.5,1.44,46.74296188354492,7.28159761428833
15.07.2017,Avia,"Seestr. 73, 8805 Richterswil",1.5,1.46,47.21406555175781,8.700414657592773
22.05.2017,Hofmatt-Garage AG,"Hofmatt163, 1715 Alterswil FR",1.5,1.44,,
22.05.2017,Agrola,"Galteren 21, 1715 Alterswil FR",1.5,1.46,,
14.10.2020,Tank im Rank - Ihre persönliche Tankstelle im Dorf!,"Zürcherstr. 14, 8917 Oberlunkhofen",1.5,1.41,47.311370849609375,8.393586158752441
22.05.2017,Mini Prix,"Mariahilfstr. 6 , 1712 Tafers",1.5,1.44,46.81752014160156,7.214908123016357
14.09.2020,Agrola Eglingen,"Laupenstr. 2, 8638 Goldingen",1.5,1.4,47.264286041259766,8.960318565368652
09.10.2015,Mini Prix,"Route du Grand-St-Bernard, 1933 Sembrancher",1.5,1.49,46.07816696166992,7.138092517852783
09.10.2015,Jubin,"Route du Saint-Bernard, 1937 Orsières",1.5,1.49,,
09.10.2015,Agip,"Route du Saint-Bernard, 1937 Orsières",1.5,1.49,,
09.10.2015,Jubin,"Route du Gd-St-Bernard, 1946 Bourg-St-Pierre",1.5,1.49,45.95814895629883,7.2091240882873535
09.10.2015,Jubin,"Route du Gd-St-Bernard, 1946 Bourg-St-Pierre",1.5,1.49,45.95814895629883,7.2091240882873535
09.10.2015,Jubin,"Route du Gd-St-Bernard, 1946 Bourg-St-Pierre",1.5,1.49,45.95814895629883,7.2091240882873535
09.10.2015,Jubin,"Route du Gd-St-Bernard, 1946 Bourg-St-Pierre",1.5,1.49,45.95814895629883,7.2091240882873535
10.04.2017,G Rippepi,"Via Francesco Borromini 3, 6850 Mendrisio",1.5,1.42,45.87340545654297,8.979098320007324
10.04.2017,Minor prezzo,"Via Laveggio 12, 6850 Mendrisio",1.5,1.42,,
11.12.2020,BP Tankstelle Heiden,"Rosentalstrasse 1, 9410 Heiden",1.5,1.4,47.44398880004883,9.532334327697754
11.05.2020,Freie Tankstelle,"Ecke Oberalp-/Gürtelstrasse, 7000 Chur",1.5,1.4,,
14.06.2017,Avia,"Solothurnerstr. 7, 4614 Hägendorf",1.5,1.45,47.332664489746094,7.842528820037842
07.04.2017,BP,"Industriestrasse Ost 9, 4614 Hägendorf",1.5,1.44,47.336307525634766,7.852534294128418
14.06.2017,Agrola,"Dorfstrasse 5, 4612 Wangen b. Olten",1.5,1.45,47.34187698364258,7.861160755157471
14.11.2020,Avia,"Buchserstr. 66, 5000 Aarau",1.5,1.42,47.38992691040039,8.063239097595215
31.07.2020,Avia,"Bernerstr. Nord 182, 8064 Zürich",1.5,1.42,47.3951416015625,8.48707389831543
14.12.2020,Agrola,"Burgstr. 11, 8880 Walenstadt",1.5,1.41,47.12213897705078,9.316000938415527
30.07.2020,TCS,"Uferstr. 10, 4414 Füllinsdorf",1.5,1.45,47.51148986816406,7.7242207527160645
05.11.2020,Coop Pronto,"Hauptstrasse 45, 5113 Holderbank AG",1.5,1.34,47.42971420288086,8.166545867919922
13.11.2016,Socar,"Schaffhauserstr. 40, 8152 Glattbrugg",1.5,1.46,47.42904281616211,8.559263229370117
29.10.2016,Oil,"Industriestr. 27, 8952 Schlieren",1.5,1.48,47.4018440246582,8.452200889587402
25.07.2020,Molkerei Biedermann AG,"Schützengütlistr. 2, 9220 Bischofszell",1.5,1.4,47.49241638183594,9.243321418762207
29.07.2015,Shell,"Via San Gottardo 101, 6900 Massagno",1.5,1.5,46.013755798339844,8.942275047302246
13.08.2020,Migrol,"Zugerstr. 5, 6030 Ebikon",1.5,1.42,47.085540771484375,8.346933364868164
21.12.2020,Migrol,"Lochackerstrasse 7, 8423 Embrach-Embraport",1.5,1.41,,
13.08.2020,Migrol,"Luzernstr. 17, 6030 Ebikon",1.5,1.42,,
18.12.2020,Horgengarage Wüest,"Seestr. 16, 8810 Horgen",1.499,1.429,47.2685661315918,8.587145805358887
30.10.2016,Bürgi Prod. & Handels AG,"Hauptstr. 1, 8506 Lanzenneunforn",1.495,1.465,47.622718811035156,8.940330505371094
18.11.2020,Migrol Service,"Riehenstr. 52, 4058 Basel",1.49,1.45,47.5673713684082,7.614789962768555
22.05.2017,Mini Prix,"Hauptstr. 36, 3186 Düdingen",1.49,1.45,46.848785400390625,7.189663887023926
09.10.2016,Migrol Service,"St. Gallerstr. 34 , 9403 Goldach",1.49,1.47,47.47870635986328,9.47537612915039
21.07.2016,Shell,"Li Geri 129, 7744 Campocologno",1.49,1.48,46.23862075805664,10.136697769165039
11.07.2015,Migrol Service,"Via San Gottardo, 6942 Savosa",1.49,1.48,46.01563262939453,8.941864967346191
29.12.2020,Shell,"Wehntalerstr. 586 c, 8000 Zürich",1.49,1.45,,
16.07.2017,Agrola,"Hauptstr. 33, 6280 Hochdorf",1.49,1.45,47.16841506958008,8.288056373596191
11.04.2017,Avia,"Via Cantonale 51, 6983 Magliaso",1.49,1.41,45.982887268066406,8.885782241821289
22.10.2020,Migrol,"Schmidtli, 6314 Neuägeri",1.49,1.41,47.15443801879883,8.55997371673584
29.12.2020,Migrol Auto Service,"Kägenstr. 1, 4153 Reinach BL",1.49,1.46,47.48945999145508,7.598173141479492
17.12.2020,Migrol,"Glattalstrasse 175, 8153 Rümlang",1.49,1.43,47.452232360839844,8.528580665588379
29.12.2020,Migrol,"Im Schnegg 1, 8810 Horgen",1.49,1.42,47.24789047241211,8.605147361755371
22.05.2017,Mini Prix,"Kaspera 481, 1716 Schwarzsee",1.49,1.43,,
22.05.2017,Zahnd,"Telmoos 40, 1716 Plaffeien",1.49,1.43,46.737037658691406,7.291836738586426
22.05.2017,Mini Prix,"Telmoos 1, 1716 Plaffeien",1.49,1.43,,
22.05.2017,Tamoil,"Bifang 266, 1716 Oberschrot",1.49,1.43,,
22.05.2017,Mini Prix,"Hauptstr. 26, 1719 Zumholz",1.49,1.43,46.75408172607422,7.290308475494385
18.12.2020,Avia,"Seestr. 340, 8810 Horgen",1.49,1.42,47.253074645996094,8.619394302368164
22.11.2020,Oil!,"Tschachenstr. 1, 8752 Näfels",1.49,1.41,47.095951080322266,9.070296287536621
25.07.2017,Eni,"Kantonsstr. 115, 8807 Freienbach",1.49,1.46,47.20553207397461,8.758440971374512
14.10.2017,Tankstelle Schulthess,"Dorfstr. 26, 3704 Krattigen",1.49,1.44,46.66075897216797,7.727184772491455
29.12.2020,the Brooklyn AG,"Seestrasse 18, 8810 Horgen",1.49,1.42,47.26837921142578,8.58730697631836
23.12.2020,Tamoil,"Oltnerstr. 502, 4622 Egerkingen",1.49,1.44,,
09.10.2016,Migrol,"Zürichstrasse 57, 8180 Bülach",1.49,1.47,47.51145553588867,8.544283866882324
30.10.2016,Rickenbach Erich,"Hauptstrasse 34, 8268 Mannenbach-Salenst",1.49,1.43,47.67321014404297,9.053412437438965
23.11.2020,Socar,"Hauptstr. 37, 5502 Hunzenschwil",1.49,1.4,47.38711929321289,8.118729591369629
13.11.2020,Avia,"Badenerstr. 35, 8952 Schlieren",1.49,1.47,47.396751403808594,8.441378593444824
30.10.2016,Socar ERMATINGEN ,"Hauptstr. 176  , 8272 Ermatingen",1.485,1.425,47.667076110839844,9.088759422302246
01.11.2020,Heis.ch,"Via Principale, 7741 S. Carlo GR",1.48,1.38,46.340885162353516,10.06045913696289
15.10.2020,Scheiweiler Garagen AG,"Allenwindenstrasse 10, 8832 Wollerau",1.48,1.4,47.184871673583984,8.68372917175293
18.09.2020,Post Tankstelle,"Alleestr. 26, 3703 Aeschi b. Spiez",1.48,1.41,46.659019470214844,7.698202610015869
01.11.2020,Garage Rossi,"Sant'Antonio, 7742 Poschiavo",1.48,1.38,,
01.11.2020,Garage Bernina ,"Via du Curtin , 7742 Poschiavo",1.48,1.38,,
01.11.2020,D. Formolli,"Via di Curtin, 7742 Poschiavo",1.48,1.38,46.32297134399414,10.057709693908691
28.01.2021,Ruedi Rüssel,"Lindenallee 15, 4710 Balsthal",1.48,1.39,47.31097412109375,7.689749240875244
29.12.2020,Coop,"Bernstrasse 31, 3506 Grosshöchstetten",1.48,1.41,46.90999984741211,7.632676124572754
09.10.2016,Migrol,"Nöggel 234 , 9055 Bühler",1.48,1.46,,
14.11.2020,Agrola,"Eisenbahnstrasse, 8730 Uznach",1.48,1.39,47.2247428894043,8.980513572692871
09.10.2016,Migrol,"Rte de Bâle 88 , 2800 Delémont",1.48,1.44,,
21.05.2020,Jubin,"Route de Courgenay, 2900 Porrentruy",1.48,1.37,47.41645812988281,7.079003810882568
22.05.2017,Celsa,"Schwarzseestr. 7, 1735 Giffers",1.48,1.42,46.761199951171875,7.2112717628479
21.05.2020,Coop,"Route de Courgenay 18, 2900 Porrentruy",1.48,1.37,47.41579818725586,7.080169677734375
23.06.2017,Migrol Service,"Rodtmattstr. 109, 3000 Bern",1.48,1.46,,
21.05.2020,Station Paupe,"Rue Martin Burrus 2, 2926 Boncourt",1.48,1.37,47.49937438964844,7.0102972984313965
21.05.2020,Station Paupe,"Route de France 27, 2926 Boncourt",1.48,1.37,47.502052307128906,7.012905597686768
21.05.2020,Jubin,"Route du Jura 9, 2926 Boncourt",1.48,1.37,47.49482345581055,7.016494274139404
21.05.2020,Jubin,"Route du Jura 26, 2926 Boncourt",1.48,1.37,47.49309158325195,7.016910076141357
21.05.2020,Jubin,"Route de Boncourt 6W, 2923 Courtemaîche",1.48,1.37,,
18.08.2020,Agip,"PFOLONG, 3954 Leukerbad",1.48,1.4,,
21.05.2020,Shell,"Rue Xavier Stockmar 6, 2900 Porrentruy",1.48,1.37,47.42140197753906,7.078824043273926
21.05.2020,Mazout,"Route de Courgenay, 2952 Cornol",1.48,1.37,47.408443450927734,7.157454967498779
07.05.2020,AGROLA Top-Shop Gossau,"Tannenbergstr. 7, 8625 Gossau ZH",1.48,1.39,47.30561065673828,8.768696784973145
27.12.2020,Tamoil,"Zürcherstr. 109, 8953 Dietikon",1.48,1.46,47.39999008178711,8.411904335021973
27.12.2020,Tamoil,"Bernstr. 31, 8952 Schlieren",1.48,1.46,47.401817321777344,8.450390815734863
12.11.2020,Merkt-Leu,"Nordstr. 88, 8200 Schaffhausen",1.48,1.45,47.70491409301758,8.627592086791992
30.10.2016,Bösch Garage,"Hauptstr. 11, 8274 Tägerwilen",1.48,1.42,47.65971374511719,9.122407913208008
09.10.2016,Migrol Auto Service,"Rue du Locle 64 , 2300 La Chaux-de-Fonds",1.48,1.44,47.09035873413086,6.808333396911621
29.09.2016,BP,"Deucherstr. 34, 8570 Weinfelden",1.48,1.44,47.562171936035156,9.12122917175293
23.05.2020,Eni,"Via San Gottardo, 6943 Vezia",1.48,1.4,46.02290344238281,8.937753677368164
14.12.2020,BP Service Telli AG,"Neumattstr. 9, 5000 Aarau",1.48,1.4,47.399295806884766,8.06570053100586
23.05.2020,Socar,"Via San Gottardo, 6943 Vezia",1.48,1.4,46.02290344238281,8.937753677368164
